,Unnamed: 0.2,lat,lon,device_id,station_status,tou_status,url_price,port_count,port_id
7938,7938,53.403419494628906,-2.983690977096558,1010936175,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010936175,1,1010936175_1
7939,7939,53.40343475341797,-2.983659982681274,1010936205,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010936205,1,1010936205_1
7940,7940,53.40345001220703,-2.983633995056152,1010936225,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010936225,1,1010936225_1
7941,7941,53.403465270996094,-2.98360800743103,1010936165,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010936165,1,1010936165_1
7942,7942,53.40348052978516,-2.98357892036438,1010936185,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010936185,1,1010936185_1
7943,7943,53.39946746826172,-2.985112905502319,1003265375,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003265375,1,1003265375_1
7944,7944,53.40299987792969,-2.989969968795776,1008294585,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008294585,2,1008294585_1
7945,7945,53.40299987792969,-2.989969968795776,1008294585,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008294585,2,1008294585_2
7946,7946,53.40299987792969,-2.990000009536743,1008294245,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008294245,2,1008294245_1
7947,7947,53.40299987792969,-2.990000009536743,1008294245,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008294245,2,1008294245_2
7948,7948,53.39997100830078,-2.969522953033447,1010358235,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010358235,1,1010358235_1
7949,7949,53.39956665039063,-2.967750072479248,1003241365,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003241365,1,1003241365_1
7950,7950,53.4000358581543,-2.966123104095459,1003254465,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003254465,1,1003254465_1
7951,7951,53.39988708496094,-2.966362953186035,1003243675,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003243675,1,1003243675_1
7952,7952,53.399539947509766,-2.966140031814575,1003250725,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003250725,1,1003250725_1
7953,7953,53.398399353027344,-2.966500043869019,1003239595,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003239595,1,1003239595_1
7954,7954,53.3983268737793,-2.964898109436035,1003244025,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003244025,1,1003244025_1
7955,7955,53.40467834472656,-2.975352048873901,1008167605,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008167605,2,1008167605_1
7956,7956,53.40467834472656,-2.975352048873901,1008167605,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008167605,2,1008167605_2
7957,7957,53.40462112426758,-2.975549936294556,1001402035,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001402035,2,1001402035_1
7958,7958,53.40462112426758,-2.975549936294556,1001402035,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001402035,2,1001402035_2
7959,7959,53.40472030639648,-2.975549936294556,1001401075,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001401075,2,1001401075_1
7960,7960,53.40472030639648,-2.975549936294556,1001401075,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001401075,2,1001401075_2
7961,7961,53.3991813659668,-2.959043025970459,1001317745,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001317745,2,1001317745_1
7962,7962,53.3991813659668,-2.959043025970459,1001317745,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001317745,2,1001317745_2
7963,7963,53.39913177490234,-2.959009885787964,1001403475,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001403475,2,1001403475_1
7964,7964,53.39913177490234,-2.959009885787964,1001403475,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001403475,2,1001403475_2
7965,7965,53.40253448486328,-2.920856952667236,1010357665,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010357665,1,1010357665_1
7966,7966,53.40103149414063,-2.921766996383667,1010370265,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010370265,1,1010370265_1
7967,7967,53.4031982421875,-2.920766115188599,1010354335,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354335,1,1010354335_1
7968,7968,53.401214599609375,-2.923305988311768,1010355565,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010355565,1,1010355565_1
7969,7969,53.40074920654297,-2.923295974731445,1011673645,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011673645,1,1011673645_1
7970,7970,53.401329040527344,-2.92376708984375,1010368355,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010368355,1,1010368355_1
7971,7971,53.401702880859375,-2.92396092414856,1010358475,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010358475,1,1010358475_1
7972,7972,53.39973831176758,-2.922014951705933,1010373025,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010373025,1,1010373025_1
7973,7973,53.40069580078125,-2.923888921737671,1010370165,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010370165,1,1010370165_1
7974,7974,53.403133392333984,-2.923787117004395,1010354125,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354125,1,1010354125_1
7975,7975,53.4017448425293,-2.924556016921997,1010352705,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010352705,1,1010352705_1
7976,7976,53.40111541748047,-2.924493074417114,1010360455,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010360455,1,1010360455_1
7977,7977,53.4003791809082,-2.925501108169556,1010353245,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010353245,1,1010353245_1
7978,7978,53.40224838256836,-2.926878929138184,1011971505,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011971505,1,1011971505_1
7979,7979,53.39838077414126,-2.811209468231211,6692625,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6692625,4,6692625_1
7980,7980,53.39838077414126,-2.811209468231211,6692625,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6692625,4,6692625_2
7981,7981,53.39838077414126,-2.811209468231211,6692625,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6692625,4,6692625_3
7982,7982,53.39838077414126,-2.811209468231211,6692625,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6692625,4,6692625_4
7983,7983,53.400169372558594,-2.593936920166016,1001328675,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001328675,2,1001328675_1
7984,7984,53.400169372558594,-2.593936920166016,1001328675,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001328675,2,1001328675_2
7985,7985,53.40010452270508,-2.59393310546875,1001318185,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001318185,2,1001318185_1
7986,7986,53.40010452270508,-2.59393310546875,1001318185,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001318185,2,1001318185_2
7987,7987,53.39862060546875,-2.354764938354492,1005494605,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1005494605,1,1005494605_1
7988,7988,53.39862060546875,-2.354764938354492,1005494615,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1005494615,1,1005494615_1
7989,7989,53.39862060546875,-2.354764938354492,1011806065,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011806065,1,1011806065_1
7990,7990,53.39862060546875,-2.354764938354492,1011806305,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011806305,1,1011806305_1
7991,7991,53.405181884765625,-2.361755847930908,1010456975,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010456975,2,1010456975_1
7992,7992,53.405181884765625,-2.361755847930908,1010456975,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010456975,2,1010456975_2
7993,7993,53.405181884765625,-2.361785888671875,1010456965,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010456965,2,1010456965_1
7994,7994,53.405181884765625,-2.361785888671875,1010456965,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010456965,2,1010456965_2
7995,7995,53.399017333984375,-2.200828075408936,1000343265,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343265,2,1000343265_1
7996,7996,53.399017333984375,-2.200828075408936,1000343265,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000343265,2,1000343265_2
7997,7997,53.40306979725334,-2.09431567790989,6456795,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6456795,2,6456795_1
7998,7998,53.40306979725334,-2.09431567790989,6456795,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6456795,2,6456795_2
7999,7999,53.40010070800781,-1.488209962844849,1001323265,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001323265,2,1001323265_1
8000,8000,53.40010070800781,-1.488209962844849,1001323265,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001323265,2,1001323265_2
8001,8001,53.40283966064453,-1.421159982681274,1000868225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000868225,3,1000868225_1
8002,8002,53.40283966064453,-1.421159982681274,1000868225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000868225,3,1000868225_2
8003,8003,53.40283966064453,-1.421159982681274,1000868225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000868225,3,1000868225_3
8004,8004,53.403568267822266,-1.420632004737854,1003088735,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003088735,1,1003088735_1
8005,8005,53.40357971191406,-1.420621991157532,1003088715,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003088715,1,1003088715_1
8006,8006,53.40357971191406,-1.420632004737854,1003088725,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003088725,1,1003088725_1
8007,8007,53.40122985839844,-1.421731948852539,1001319225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001319225,2,1001319225_1
8008,8008,53.40122985839844,-1.421731948852539,1001319225,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001319225,2,1001319225_2
8009,8009,53.40045928955078,-0.774980008602142,1000489825,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000489825,1,1000489825_1
8010,8010,53.400386810302734,-0.77497798204422,1000745275,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000745275,2,1000745275_1
8011,8011,53.400386810302734,-0.77497798204422,1000745275,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000745275,2,1000745275_2
8012,8012,53.3985203131282,-0.772435449039108,2894955,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2894955,1,2894955_1
8013,8013,53.39849072689404,-0.772435449039108,2103555,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=2103555,1,2103555_1
8014,8014,53.39215469360352,-6.392829895019531,1008333095,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008333095,1,1008333095_1
8015,8015,53.39215469360352,-6.392799854278564,1008333305,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008333305,1,1008333305_1
8016,8016,53.39215469360352,-6.392769813537598,1008333715,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008333715,1,1008333715_1
8017,8017,53.39215469360352,-6.392739772796631,1008334005,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008334005,1,1008334005_1
8018,8018,53.39215469360352,-6.392709255218506,1008334215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008334215,1,1008334215_1
8019,8019,53.39546585083008,-6.214451789855957,1011355285,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355285,1,1011355285_1
8020,8020,53.39546585083008,-6.21442174911499,1011355325,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355325,1,1011355325_1
8021,8021,53.39546585083008,-6.214391708374023,1011355365,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355365,1,1011355365_1
8022,8022,53.39546585083008,-6.214361667633057,1011355395,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355395,1,1011355395_1
8023,8023,53.39546585083008,-6.21433162689209,1011355445,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011355445,1,1011355445_1
8024,8024,53.3916244506836,-6.116236209869385,1008286735,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008286735,1,1008286735_1
8025,8025,53.3916244506836,-6.11620569229126,1008286905,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008286905,1,1008286905_1
8026,8026,53.39676148305489,-3.122355495631402,6723875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6723875,2,6723875_1
8027,8027,53.39676148305489,-3.122355495631402,6723875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6723875,2,6723875_2
8028,8028,53.396865401193,-3.1224086562871,6723885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6723885,2,6723885_1
8029,8029,53.396865401193,-3.1224086562871,6723885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=6723885,2,6723885_2
8030,8030,53.39522171020508,-3.01705002784729,1001400135,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001400135,2,1001400135_1
8031,8031,53.39522171020508,-3.01705002784729,1001400135,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001400135,2,1001400135_2
8032,8032,53.39514923095703,-3.016586065292358,1008164985,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008164985,2,1008164985_1
8033,8033,53.39514923095703,-3.016586065292358,1008164985,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1008164985,2,1008164985_2
8034,8034,53.395389556884766,-3.016328096389771,1000345145,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000345145,2,1000345145_1
8035,8035,53.395389556884766,-3.016328096389771,1000345145,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000345145,2,1000345145_2
8036,8036,53.39423370361328,-2.983918905258179,1010964275,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010964275,2,1010964275_1
8037,8037,53.39423370361328,-2.983918905258179,1010964275,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010964275,2,1010964275_2
8038,8038,53.39587020874024,-2.980648040771484,1003259035,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003259035,1,1003259035_1
8039,8039,53.394927978515625,-2.980165004730225,1003267745,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003267745,1,1003267745_1
8040,8040,53.39710998535156,-2.981249094009399,1003259345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003259345,1,1003259345_1
8041,8041,53.39708709716797,-2.981199026107788,1010371875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010371875,1,1010371875_1
8042,8042,53.39726257324219,-2.981445074081421,1003244275,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003244275,1,1003244275_1
8043,8043,53.397586822509766,-2.981602907180786,1003271105,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003271105,1,1003271105_1
8044,8044,53.39724349975586,-2.980905055999756,1003250845,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003250845,1,1003250845_1
8045,8045,53.39766693115234,-2.99083399772644,1001395625,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001395625,2,1001395625_1
8046,8046,53.39766693115234,-2.99083399772644,1001395625,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1001395625,2,1001395625_2
8047,8047,53.39686965942383,-2.969770908355713,1003251835,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003251835,1,1003251835_1
8048,8048,53.39733123779297,-2.969628095626831,1003253295,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003253295,1,1003253295_1
8049,8049,53.39723587036133,-2.967525959014893,1003273685,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003273685,1,1003273685_1
8050,8050,53.39752578735352,-2.969587087631226,1003245435,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003245435,1,1003245435_1
8051,8051,53.3978157043457,-2.969885110855103,1003254435,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003254435,1,1003254435_1
8052,8052,53.39810943603516,-2.967519998550415,1003265345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003265345,1,1003265345_1
8053,8053,53.39760971069336,-2.964977979660034,1003247955,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003247955,1,1003247955_1
8054,8054,53.39165878295898,-2.965728998184204,1010372345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010372345,1,1010372345_1
8055,8055,53.39180755615234,-2.964272975921631,1010365875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010365875,1,1010365875_1
8056,8056,53.39197540283203,-2.963836908340454,1010371445,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010371445,1,1010371445_1
8057,8057,53.39196395874024,-2.963359117507935,1010361335,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010361335,1,1010361335_1
8058,8058,53.39153289794922,-2.91948390007019,1010367885,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010367885,1,1010367885_1
8059,8059,53.39320755004883,-2.927401065826416,1010370175,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010370175,1,1010370175_1
8060,8060,53.39300155639648,-2.927740097045898,1010355735,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010355735,1,1010355735_1
8061,8061,53.39283752441406,-2.955296039581299,1010372755,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010372755,1,1010372755_1
8062,8062,53.39271545410156,-2.956126928329468,1010367925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010367925,1,1010367925_1
8063,8063,53.39205932617188,-2.954807043075562,1010370715,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010370715,1,1010370715_1
8064,8064,53.39259338378906,-2.957235097885132,1010356215,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010356215,1,1010356215_1
8065,8065,53.39249420166016,-2.957633018493652,1010355355,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010355355,1,1010355355_1
8066,8066,53.39204406738281,-2.948287010192871,1010358435,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010358435,1,1010358435_1
8067,8067,53.39200210571289,-2.947823047637939,1010364645,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010364645,1,1010364645_1
8068,8068,53.392372131347656,-2.958935976028442,1010353805,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010353805,1,1010353805_1
8069,8069,53.39166641235352,-2.946104049682617,1010353415,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010353415,1,1010353415_1
8070,8070,53.39153289794922,-2.945668935775757,1010357685,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010357685,1,1010357685_1
8071,8071,53.39827346801758,-2.959981918334961,1000345075,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000345075,2,1000345075_1
8072,8072,53.39827346801758,-2.959981918334961,1000345075,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1000345075,2,1000345075_2
8073,8073,53.39552688598633,-2.882240056991577,1003063085,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003063085,1,1003063085_1
8074,8074,53.395538330078125,-2.882240056991577,1003063075,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003063075,1,1003063075_1
8075,8075,53.395538330078125,-2.882230043411255,1003063095,unknown,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1003063095,1,1003063095_1
8076,8076,53.39463424682617,-2.93641209602356,1010353735,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010353735,1,1010353735_1
8077,8077,53.39534759521485,-2.935966014862061,1010371045,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010371045,1,1010371045_1
8078,8078,53.39411926269531,-2.935149908065796,1010369245,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010369245,1,1010369245_1
8079,8079,53.394832611083984,-2.93457293510437,1010361065,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010361065,1,1010361065_1
8080,8080,53.39606857299805,-2.935565948486328,1010366885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010366885,1,1010366885_1
8081,8081,53.39532470703125,-2.934295892715454,1010368195,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010368195,1,1010368195_1
8082,8082,53.39418029785156,-2.934357881546021,1010359995,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010359995,1,1010359995_1
8083,8083,53.39397430419922,-2.934535026550293,1010362465,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010362465,1,1010362465_1
8084,8084,53.39467239379883,-2.93393611907959,1010354235,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354235,1,1010354235_1
8085,8085,53.395145416259766,-2.933670043945312,1010360265,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010360265,1,1010360265_1
8086,8086,53.39576721191406,-2.934051990509033,1010369755,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010369755,1,1010369755_1
8087,8087,53.39627456665039,-2.933763980865479,1010369795,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010369795,1,1010369795_1
8088,8088,53.39589691162109,-2.933218002319336,1010355845,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010355845,1,1010355845_1
8089,8089,53.39290237426758,-2.932760953903198,1010354995,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354995,1,1010354995_1
8090,8090,53.3930892944336,-2.932444095611572,1010354395,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354395,1,1010354395_1
8091,8091,53.39332962036133,-2.93215799331665,1010361105,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010361105,1,1010361105_1
8092,8092,53.39415740966797,-2.931144952774048,1010353595,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010353595,1,1010353595_1
8093,8093,53.39152145385742,-2.936184883117676,1010355415,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010355415,1,1010355415_1
8094,8094,53.392032623291016,-2.933595895767212,1010363125,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010363125,1,1010363125_1
8095,8095,53.39153671264648,-2.9357750415802,1010352245,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010352245,1,1010352245_1
8096,8096,53.39262390136719,-2.932315111160278,1010371345,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010371345,1,1010371345_1
8097,8097,53.39329147338867,-2.931404113769531,1010354095,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354095,1,1010354095_1
8098,8098,53.39685821533203,-2.941515922546387,1010364985,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010364985,1,1010364985_1
8099,8099,53.39455032348633,-2.930670976638794,1010368175,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010368175,1,1010368175_1
8100,8100,53.39388656616211,-2.930685043334961,1010368715,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010368715,1,1010368715_1
8101,8101,53.39266586303711,-2.931463003158569,1010361425,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010361425,1,1010361425_1
8102,8102,53.3922004699707,-2.93202805519104,1010357365,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010357365,1,1010357365_1
8103,8103,53.39435958862305,-2.930208921432495,1010365235,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010365235,1,1010365235_1
8104,8104,53.39704895019531,-2.942084074020386,1010358675,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010358675,1,1010358675_1
8105,8105,53.39738464355469,-2.941716909408569,1010372495,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010372495,1,1010372495_1
8106,8106,53.39520263671875,-2.929971933364868,1010354875,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354875,1,1010354875_1
8107,8107,53.393672943115234,-2.930145025253296,1010363885,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010363885,1,1010363885_1
8108,8108,53.39772033691406,-2.941497087478638,1010361925,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010361925,1,1010361925_1
8109,8109,53.39794158935547,-2.941301107406616,1010369015,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010369015,1,1010369015_1
8110,8110,53.394325256347656,-2.929442882537842,1010354205,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354205,1,1010354205_1
8111,8111,53.394813537597656,-2.928850889205933,1011675385,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1011675385,1,1011675385_1
8112,8112,53.3920783996582,-2.928864002227783,1010373555,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010373555,1,1010373555_1
8113,8113,53.39188766479492,-2.928958892822266,1010354625,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010354625,1,1010354625_1
8114,8114,53.39266204833984,-2.907316923141479,1010360305,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010360305,1,1010360305_1
8115,8115,53.39226913452149,-2.908147096633911,1010352595,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010352595,1,1010352595_1
8116,8116,53.39168167114258,-2.909456014633179,1010370655,in_use,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010370655,1,1010370655_1
8117,8117,53.39249038696289,-2.911448001861572,1010364205,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010364205,1,1010364205_1
8118,8118,53.392181396484375,-2.911170959472656,1010371945,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010371945,1,1010371945_1
8119,8119,53.39158248901367,-2.911267042160034,1010365785,available,open,https://mc.chargepoint.com/map-prod/v3/station/info?deviceId=1010365785,1,1010365785_1
